PeakID	Chr	Start	End	Conc	Conc_KO	Conc_WT	Fold	p-value	FDR
14930	chr6	72707547	72724046	9.72754615874292	9.95778542435933	9.45345397223476	0.399849145238823	0.000689458352182142	0.0041187378237535
14610	chr6	37653923	37666818	9.25684031410157	9.0739155652977	9.41915951974056	-0.295858994254669	0.000689928042413214	0.00412024679577105
7120	chr16	29896788	29909452	9.65440468704235	9.48928941654909	9.80254841711839	-0.272206022493492	0.000692133950405234	0.00413212024056022
12	chr1	6508805	6527747	10.2308233848617	10.0448431193774	10.3955432726551	-0.297991222471853	0.000697936559574323	0.00416545218998776
745	chr1	132331965	132340246	8.62812265648261	8.83076943747147	8.39228584895926	0.358678139950148	0.000702177570069641	0.00418944611831239
13734	chr5	72139199	72145866	8.32777131192245	8.53988505784242	8.07900512161875	0.374885691126014	0.000706036804471348	0.00421114786676986
12226	chr3	153725278	153744564	10.0631322668138	9.90958017545874	10.2019019166147	-0.254581273641912	0.000706774027589515	0.00421422063136079
3699	chr12	15768090	15775754	8.40015582639863	8.17959958016852	8.59142223774445	-0.343650594627534	0.000707016211912362	0.00421434066767736
9140	chr19	21201865	21211740	8.96131186377168	9.20786966453092	8.66375113336126	0.42223087277764	0.000708087059431192	0.00421939852462938
2667	chr11	52521946	52529815	8.81187557838385	9.01077945599139	8.58109562855937	0.350688280531623	0.000708357672665448	0.0042196862113991
10794	chr2	129378583	129399576	10.249476449032	10.0980385908449	10.3865173427961	-0.252272696357216	0.000710225656522835	0.00422948626769591
14806	chr6	53510006	53522459	9.47806941796969	9.31016127290052	9.628456993798	-0.274923825632644	0.000710652392501283	0.00423070004933559
1709	chr10	44997234	45003995	8.2514424778032	7.94917445202925	8.50121973429474	-0.428822282085501	0.000711766725339318	0.00423600523054717
2295	chr10	127035642	127041874	8.69555258624248	8.47722111340817	8.88514443363977	-0.33891522536014	0.000716319467880078	0.00426176400655047
8518	chr18	34960803	34973570	9.65112676714327	9.42648388137818	9.84545739262792	-0.344347138822742	0.000717396886987572	0.00426683657729149
15479	chr6	140742052	140747865	8.7119224326357	8.49180982488871	8.9028552830179	-0.339298444383904	0.000717782332574682	0.00426779163218511
9300	chr19	37500380	37508714	9.20356961688388	9.00973957948681	9.3744155810514	-0.306228538159097	0.000719349820776528	0.00427577207908479
13869	chr5	99480428	99489813	9.14922144206917	9.37749474406	8.87791332067713	0.397295659883634	0.000720355217588889	0.00428040753745132
2014	chr10	84769574	84790588	10.9783214094052	10.7841116550682	11.1494622092447	-0.307672984671825	0.000723306221281132	0.00429659742525653
1293	chr1	183057833	183063113	8.34020584123989	8.56621169233638	8.0720973807719	0.390052660164982	0.000723614289443545	0.00429708247789394
4103	chr12	84821823	84838922	10.1977738493628	10.3572190483079	10.0184919031795	0.287936969453386	0.000723877215368982	0.00429729924006503
10120	chr2	57136910	57150589	9.73944242985778	9.57088709862169	9.89034885012082	-0.274511189519927	0.000724687619307512	0.00430076495523367
1957	chr10	79581978	79590296	8.70603145650434	8.95843430910903	8.39990521994788	0.429378178018211	0.000725710149985138	0.00430548700736728
7233	chr16	36432101	36437880	7.98471099830516	7.72099320550788	8.20759135507188	-0.391245033920806	0.000726798549247846	0.00431059677067965
9595	chr19	60633457	60640843	8.26617915650412	8.02037400206553	8.47613776445034	-0.367081425861622	0.000727497666359426	0.00431339525455656
4191	chr12	100039027	100046837	9.01415519662787	9.18827491477996	8.81609892801637	0.313781316771724	0.000727852314927412	0.00431415024516157
2123	chr10	97151910	97157705	8.0912737840488	8.36666273795677	7.75061320111637	0.463745436309083	0.000728586502108547	0.00431715367577837
12294	chr4	9179146	9188132	8.78906317793087	8.97002265582083	8.5821057629531	0.324624950685397	0.000728837199445265	0.00431729126350552
7793	chr17	28385791	28389891	8.71433307018953	8.49835510216838	8.90214852248049	-0.335723539800651	0.000729120381808015	0.00431762113146156
1035	chr1	161574771	161584434	8.46469493700016	8.19577539124635	8.69127637987359	-0.390610969768269	0.000729687351656258	0.00431963076952093
564	chr1	90924211	90929367	8.22409801616918	8.47634914153602	7.91819520941128	0.426679271062273	0.000730125524841237	0.00432087693668907
7750	chr17	26362528	26384353	10.3696253692767	10.5269618902127	10.1930057364514	0.285287346710065	0.000730495428781795	0.0043217184360504
10941	chr2	152454807	152460793	8.26027959621044	8.51385980801333	7.95241763257294	0.429670354566636	0.000731183067440252	0.00432443859051061
11835	chr3	100974514	100993029	10.4773838070916	10.3192618631626	10.6198744318272	-0.260100477713037	0.00073142919525966	0.00432454663452744
11479	chr3	51982453	51988722	8.5730814439885	8.79879133712964	8.30538972427607	0.390640651777546	0.000737039845678303	0.00435636226444363
5498	chr14	26319869	26323472	7.36030606199115	7.63059574663634	7.02742617432676	0.453649387407504	0.000739072184726364	0.00436698503914066
2983	chr11	76633946	76677294	12.1724231201676	12.0070021877899	12.320812806517	-0.270586697907481	0.000739297272288264	0.00436698503914066
1553	chr10	24946771	24950113	7.36743139965007	7.65621876746865	7.00599084530855	0.4771664545881	0.000739948252494908	0.00436947040575634
16681	chr8	10963993	10967500	7.56949766161065	7.81692277870971	7.27067133676925	0.421480736507389	0.000744738250464322	0.00439638794885299
17511	chr8	127085808	127095638	9.26974492100993	9.44367938888581	9.07192838717197	0.311235685337882	0.00074600388553557	0.00440248997001853
11501	chr3	52898884	52906570	9.15582173653959	8.93064379341929	9.35055243203199	-0.344436791181884	0.000754187847728229	0.00444940353187257
6782	chr15	97942666	97957864	10.3697238110679	10.5161487048623	10.2067413650767	0.266859473205258	0.000754652816987075	0.00445076314903595
15648	chr7	24703994	24708631	7.89204723572465	8.14439752490108	7.58599840935739	0.427139674403031	0.000755351910491821	0.00445350230171615
1623	chr10	40331016	40343426	9.38213420159196	9.20618827987207	9.53893600456357	-0.284693010305545	0.00075654912267191	0.00445917571403422
3822	chr12	35185341	35187971	7.24365836471809	7.51432531501483	6.91020520275863	0.454463892790165	0.000757659957860108	0.00446433664707451
15080	chr6	90353208	90368422	9.69119090746689	9.87266100547321	9.48356507161725	0.323046390929107	0.000758192416566781	0.00446608748417782
1588	chr10	34090937	34096498	8.15716087518643	7.90541581451179	8.37143504720455	-0.37380155689854	0.000761205726476332	0.00448106603016243
1323	chr1	184865922	184869511	7.85957254386398	8.08772291741822	7.58843820123154	0.395840522349071	0.000761413137576926	0.00448106603016243
15021	chr6	86838072	86847284	9.00956272036685	8.81162596988681	9.18359009008219	-0.315553285359499	0.000761443592774848	0.00448106603016243
14348	chr5	142516985	142533000	10.2459037013936	10.3968408213528	10.0773100601679	0.27338616138952	0.000762368453555544	0.00448511806572556
3106	chr11	84741962	84749224	8.46471671348846	8.72488343699228	8.14707948252733	0.439781745848788	0.000764010459741199	0.00449338534720428
10533	chr2	103155756	103168591	9.32293802425208	9.1275604316426	9.4949847425348	-0.310986580357105	0.000765562496563711	0.00450082492213762
5698	chr14	54450711	54456221	8.37779636709175	8.12801560789976	8.59064679367471	-0.37075953971014	0.000765749706179586	0.00450082492213762
68	chr1	21233239	21253464	10.7148607228349	10.8719767945365	10.5385189105918	0.285317096550357	0.000766578675483976	0.00450399348871991
9401	chr19	43941337	43948607	8.84354828268217	8.64380933040981	9.01896672704365	-0.314697401962751	0.000766763420731019	0.00450399348871991
3753	chr12	25662622	25674184	9.67529643638929	9.51093001698456	9.82283719247148	-0.26772697486681	0.000768605817101675	0.00451341887462026
12531	chr4	53198435	53210606	9.36781140956445	9.54281500592384	9.16861032965847	0.311414721978821	0.000770345099763949	0.00452076100036749
383	chr1	64691268	64699215	8.32761703144838	8.06366337846909	8.55066569946955	-0.391619646511066	0.000770388517331187	0.00452076100036749
7007	chr16	20236873	20249542	10.1817187177262	10.0155993462501	10.3306700627516	-0.269794924822974	0.000770651728117615	0.00452076100036749
11609	chr3	78930047	78935320	8.01744384918489	8.24024743107731	7.75383362164158	0.388450052896232	0.000770808925506571	0.00452076100036749
13847	chr5	92953575	92970807	10.553429066431	10.7013442931596	10.3885976635224	0.269031327860429	0.000771181664084253	0.00452154983090981
9183	chr19	28870312	28878028	9.19713510952202	9.39143670438741	8.97253103608403	0.343689469796684	0.000773264480948667	0.00453236151449189
5200	chr13	98948986	98960219	9.08386397546479	8.89723822952746	9.24908984927835	-0.297928339846744	0.000773943609926327	0.00453451552949511
16860	chr8	35970324	35990575	10.5909287368834	10.4432198721938	10.7249092685972	-0.246087597465057	0.000774109822201599	0.00453451552949511
14216	chr5	134693608	134723730	10.9284503340194	11.0637844159973	10.7790943578934	0.247821390116448	0.000775826351778988	0.00454316825992392
4622	chr13	33934366	33942837	8.58131242674895	8.36546634689406	8.76902818096885	-0.332824929463281	0.000778086449798041	0.00455499775777823
1925	chr10	77748588	77785251	10.7876887961146	10.9469798473557	10.6086017677542	0.287806715432939	0.000779733092891513	0.00456322983965095
14264	chr5	137139615	137145716	8.23361606093816	8.46194555735553	7.96222848794491	0.394720020070165	0.000780017984583643	0.00456348992891892
16036	chr7	81230115	81238062	8.64267820638347	8.85023170256843	8.40016517653007	0.360947221303443	0.000781215494200069	0.004568094083658
10235	chr2	69803272	69831215	11.4042922764224	11.1997663247361	11.5833907850777	-0.320017180680743	0.00078128633729669	0.004568094083658
17948	chr9	58671233	58676216	8.1586111063892	8.38132806184232	7.89512223011054	0.386806074400441	0.000782301815960903	0.00457262277952632
7752	chr17	26406048	26424626	10.7283040671467	10.5746160539565	10.8671846994349	-0.254235368812491	0.000782624998076553	0.00457310339855139
13238	chr4	148796279	148834968	11.8179125934123	11.9672237620299	11.6513454499431	0.271479991272611	0.000789975142028267	0.00461455428820614
11611	chr3	79285757	79306181	10.6035200140634	10.3884596725583	10.7906414741389	-0.332629466978459	0.000790205039078453	0.00461455428820614
544	chr1	88660607	88679535	10.5538653579295	10.3566052435596	10.7273696533362	-0.310587638768675	0.000791590790981063	0.00462122473762829
7609	chr17	8402562	8412227	9.43076159243815	9.23522697891521	9.60293001610975	-0.3101273084592	0.000792069437326185	0.00462259712515796
17486	chr8	125649849	125659549	8.73745254430033	8.97280116139859	8.45608173829797	0.404452650601976	0.000793666842313867	0.00463049585006913
1218	chr1	179831266	179841251	9.10863860911864	8.89024033748704	9.29828080122736	-0.33454343038541	0.000794844716823918	0.0046359428028891
1208	chr1	178421217	178436607	9.7169115352732	9.54094893713244	9.8737265795653	-0.282471970708762	0.00079635592743583	0.00464332999901831
4566	chr13	28942011	28965843	11.4044903220956	11.2089851837366	11.5766359016457	-0.308614535084806	0.000797749162506662	0.00464877273228873
15699	chr7	28537420	28549071	10.1367223182031	9.9763657340697	10.2810247217488	-0.261997368584331	0.000797779271250561	0.00464877273228873
15060	chr6	88717986	88734244	10.5238991475233	10.6705843809477	10.3605940238519	0.267640473341933	0.000800645222072902	0.00466404102815273
5124	chr13	95377588	95394283	10.1184289303957	9.95902396777864	10.261960409116	-0.260836391235525	0.000802694448032484	0.0046745437033472
16483	chr7	128463110	128475253	9.5661201673749	9.38098541781115	9.73017665184731	-0.295839385365654	0.000803091778516555	0.00467542296456003
13815	chr5	88805177	88808632	7.84540038473001	8.06759688894819	7.58264021817237	0.383567009620091	0.000805178555429887	0.004686134254371
12141	chr3	138602143	138617405	10.0193720113808	10.1626520528536	9.86027717466947	0.261771645941029	0.000809521673814407	0.00470855214240289
4497	chr13	19940578	19946520	8.38105854095523	8.12503975633382	8.59841883438401	-0.376509619697127	0.000809526615767988	0.00470855214240289
7024	chr16	20833183	20843127	9.06762822852667	9.23686321341581	8.87586983006795	0.302513467563863	0.000811140258017394	0.00471649232748533
13280	chr4	150667371	150674980	8.90656772019695	9.11235659760403	8.66646185878419	0.362026864432603	0.000812015257857559	0.00472013402109605
3078	chr11	82908889	82915357	9.33710729747613	9.15095945667453	9.50195858479131	-0.295900361481265	0.000812523688274387	0.0047216433189711
1775	chr10	60702398	60705477	7.40221417347321	7.6750253368507	7.06549558138438	0.45233796286739	0.000815331840701311	0.00473651147985007
8723	chr18	61026603	61061286	11.5670863091332	11.697291997385	11.4239529490164	0.239436020407206	0.000818871557345596	0.00475561912082683
12474	chr4	45892394	45899211	8.8377098122177	9.05689268631935	8.5791568106026	0.382111751212013	0.000819881181838527	0.00476002598657492
8771	chr18	65514611	65535513	10.1855857492944	10.3789702103247	9.9622068940171	0.341920662088259	0.000821793297052234	0.00476966819105638
334	chr1	61084548	61091699	8.72140697000247	8.48067628375104	8.92765437717683	-0.361881327012722	0.000823908339541134	0.00478048192483986
3824	chr12	35424444	35434050	8.59421031790936	8.35185947891703	8.80164507734937	-0.362465035821867	0.000825459739584998	0.0047880196814131
1039	chr1	161767151	161773991	8.31065119459324	8.00795744699707	8.56071874367695	-0.426947305491039	0.000826590539247496	0.00479233757267057
7406	chr16	90432182	90442026	9.25617911200034	9.44794281231687	9.03496102385978	0.337607384441077	0.000826709163439773	0.00479233757267057
6121	chr14	122087391	122100538	9.78080143285094	9.5916917130953	9.94797070916265	-0.299066811437802	0.000827123427315954	0.00479327497008534
11619	chr3	79805207	79812383	8.24906296434748	8.46774405880842	7.9912084286318	0.381631493081242	0.000828549142167017	0.00480007148021606
9871	chr2	27130847	27155520	11.039714506996	11.1920154943296	10.8694170516731	0.276230426140157	0.00083172709474998	0.00481701206324683
8463	chr18	25564744	25570854	8.68674573634033	8.88841987012817	8.45222599443043	0.354244122516202	0.000833188369811764	0.00482400307219569
12065	chr3	129291494	129299028	8.80731382855227	9.23544465980305	8.19580268965974	0.590571654982664	0.000834662471728946	0.00483106405945217
2624	chr11	48882131	48896375	9.68868782888624	9.51468695234005	9.84394335179936	-0.280340577168962	0.000835515863701701	0.00483452913938859
8067	chr17	50377571	50391514	9.65900929577558	9.49867344977907	9.80329490881101	-0.26406721060386	0.000836183502863342	0.00483691761683736
6780	chr15	97924443	97933684	9.10829338106381	9.31455919717082	8.86753759971009	0.36098278250861	0.000836519175219539	0.00483738495627411
18181	chr9	75313369	75324555	8.8804659371849	8.61758133677571	9.10275134512213	-0.38414405351595	0.000836777389984635	0.00483740422921669
7272	chr16	43750900	43758978	8.71614412468284	8.50525172650371	8.90010362496366	-0.325860295322299	0.000837368669771191	0.00483934835066609
3163	chr11	88299352	88306832	8.91415987681347	9.11036419411587	8.68700810246989	0.346236791706245	0.000837912448222015	0.00484101685077797
2393	chr11	6667811	6679353	9.59315427476342	9.43054154100001	9.73928075160717	-0.26641890899496	0.000841183636065315	0.00485843707513196
8249	chr17	83171881	83182579	9.40984750271247	9.22825660166197	9.57111586879463	-0.290293012151395	0.000846061926406139	0.00488512604236754
17172	chr8	95286371	95292107	8.50844564900494	8.72236034019485	8.25719698936391	0.373554855744017	0.000847839207808729	0.00489389912560884
13323	chr4	154780193	154785168	7.93610766635536	8.18104630882007	7.64090462597603	0.414140502344611	0.000849101185537946	0.00489969334153988
11834	chr3	100903192	100913568	9.11457920777304	8.93129233702177	9.27718340278222	-0.292673449033926	0.000857560877994629	0.0049469009379663
4570	chr13	29988975	29996939	8.55026065849346	8.27250440135132	8.78307746489017	-0.39926449040965	0.000857803413606992	0.0049469009379663
5022	chr13	75809792	75820789	8.88307844181266	8.68717869752274	9.05552978391796	-0.30907456141647	0.000865288085217114	0.00498854877561835
7769	chr17	27148896	27169024	9.98863907205028	10.1951373991725	9.74756626595669	0.361980636844572	0.000866491793686479	0.00499397137940349
1587	chr10	34078600	34088506	8.87932251760278	8.65476219726612	9.07359138464029	-0.342715865763134	0.000868058913731269	0.00500148455485906
4283	chr12	108365803	108376288	9.16800977131579	9.38007393298406	8.91931182504974	0.36816454693918	0.000869986119183168	0.00501106724005383
15333	chr6	121366567	121372478	7.87039738479624	8.10965033155506	7.5834222244717	0.410568901061889	0.000872463481377662	0.0050238120185275
10240	chr2	70049680	70054520	8.19961200100889	7.92726997063608	8.42861615206542	-0.397980326150545	0.000873344233774507	0.00502735826897373
15457	chr6	135275290	135282470	8.81108814652581	9.00702743456903	8.58429171155366	0.347115573994704	0.000873613956339375	0.00502738607561097
11141	chr2	166237214	166253971	9.90011342013455	10.061264043487	9.71867183456162	0.290155610888686	0.000875218784359794	0.00503487808848737
14820	chr6	54072710	54092856	10.1766696057231	10.0122133865242	10.3242826983103	-0.267418121792765	0.000875446424574968	0.00503487808848737
11049	chr2	160426096	160433638	8.63783798696339	8.84356101435666	8.39782181888102	0.358294334271505	0.000877203799554125	0.00504345680452522
772	chr1	133395862	133403150	8.90104587591282	9.10308160409573	8.66603674160836	0.352847824732458	0.000880654825578848	0.00506169569171314
3894	chr12	54542392	54550658	9.12540863814382	9.333110272404	8.88269321179772	0.362961491943589	0.000880927220493417	0.00506169569171314
9107	chr19	16065594	16073464	8.63058014901668	8.39685913316268	8.83166367452647	-0.351147220171316	0.000881411203081624	0.00506169569171314
17426	chr8	122824354	122834643	8.75907945996297	8.50431435198371	8.97553608529139	-0.376170436319783	0.000881442871653508	0.00506169569171314
9302	chr19	37541565	37550093	9.58954349027962	9.38037145007828	9.77219316741936	-0.324367459257323	0.000882348456039848	0.00506536338390208
17991	chr9	61948778	61961624	9.32088004870607	9.1341142998103	9.48621561623295	-0.296252499743375	0.000883135677144624	0.00506834956653397
4180	chr12	99119712	99126168	8.21159180671101	8.42631087423598	7.95923198932417	0.374094204690654	0.00088832669257643	0.00509659984837004
156	chr1	38722770	38769139	11.9668117527945	11.8290444647	12.0925624016676	-0.232031664682135	0.00088982380402179	0.00510364641176475
14064	chr5	115225358	115234288	9.31762226435212	9.09004346202998	9.51414492901893	-0.342936738232371	0.000890256095050826	0.00510458321086696
16404	chr7	121895628	121902213	8.95772169985326	9.15409880229868	8.73033818061956	0.345275147491621	0.000891236222928028	0.00510772747264289
4554	chr13	25092564	25097927	8.00973719319584	8.23801575329099	7.73842163784584	0.390520505783209	0.000891357058567536	0.00510772747264289
9853	chr2	26507922	26528282	10.368177120488	10.2056310552186	10.5142497704751	-0.265837664116569	0.000891611840290105	0.00510772747264289
14421	chr5	148465647	148471821	8.37566206505117	8.6595869117305	8.02181993874867	0.467251550590186	0.000893515724671102	0.00511599451463988
4006	chr12	76579907	76584111	7.90489410580354	8.13876408690396	7.62563615010565	0.400308575947	0.000893594067971506	0.00511599451463988
12041	chr3	123004723	123008035	7.70198510427378	7.98377781455951	7.35145415664305	0.462470585893508	0.000900168710103004	0.00515208140803526
9171	chr19	25573297	25577104	7.30337850452552	7.58409967751596	6.95450693219824	0.461770874939195	0.000902927317042771	0.00516631219480095
1199	chr1	177943975	177947447	7.23675403659989	7.53485255824683	6.86057815340753	0.478534068340731	0.000904291199215226	0.00517255656115304
13659	chr5	52670260	52688953	9.98907815614749	10.1440038828183	9.81549151743956	0.278819033506349	0.000905205603821464	0.00517622692224392
13204	chr4	141102412	141105046	7.06424493056436	7.35602229447419	6.69809929810344	0.475156258797632	0.000908723812160559	0.00519477988885399
3532	chr11	115245791	115269586	11.9912185505636	11.8238951039398	12.1411370171441	-0.271543884954935	0.000909389040177793	0.00519620018753608
2070	chr10	93438319	93450494	9.52530777281368	9.31894758055079	9.70581066709972	-0.320739171871309	0.000909519838926965	0.00519620018753608
10383	chr2	80394587	80402242	8.46586391859119	8.2518833865271	8.65216773527003	-0.330586334947144	0.00091099216833381	0.00520304555004736
9536	chr19	56757458	56784363	11.0872834468071	10.8983861940042	11.2542867270935	-0.298882408591855	0.000912622603773063	0.00520943990596717
7231	chr16	35893453	35900415	8.32923899836749	8.07564357945021	8.5448512752644	-0.371798598201529	0.000912833599842658	0.00520943990596717
10577	chr2	105361238	105379069	10.2037419027243	10.3966148382138	9.98104561533361	0.340638738134877	0.000912935198232088	0.00520943990596717
15084	chr6	90546555	90552735	8.7226342359205	8.89952074383955	8.52098900508612	0.317281879679391	0.000913621920692271	0.00521179153375973
5673	chr14	51868468	51882620	9.81919428476153	9.96591612395513	9.65584377965013	0.267704259854812	0.000914888902467925	0.00521745086536621
3445	chr11	107877903	107886806	8.89235897872661	9.11581732749296	8.62783095015951	0.385870810709197	0.000916974528308907	0.00522777397800383
16385	chr7	120666277	120670367	7.75059340537437	7.98049248603947	7.47698362206605	0.397907809739621	0.000917409020950471	0.00522868042300871
6990	chr16	18383030	18395567	9.53525753866402	9.32635638137223	9.71770072373846	-0.323707205888928	0.000918121713915263	0.00523117142251509
11051	chr2	160484949	160492438	8.57363531764354	8.81528429236827	8.2832024889054	0.408815257799099	0.000919064111626455	0.00523496932009558
3648	chr12	3940831	3959176	10.3713721264469	10.5142208520447	10.2128089992121	0.258957680397016	0.000922963668744044	0.00525560380110807
8727	chr18	61112388	61125291	9.72872064993358	9.89869053135114	9.5360178671143	0.303331288035908	0.000923855074813661	0.00525910181910272
13020	chr4	129277816	129294764	10.7854804582611	10.5883664347917	10.9588717608203	-0.309106012510332	0.000924187455451414	0.0052591419441852
2175	chr10	115463365	115467210	7.37000713972812	7.65157402009181	7.01982617207899	0.464843369734178	0.00092441632993318	0.0052591419441852
387	chr1	65014404	65017821	7.25381195134204	7.50472032769505	6.94988391477638	0.425106804490586	0.000925212733056673	0.00526125696840392
8628	chr18	42347194	42360278	9.45656353183713	9.60524407638154	9.29078098488954	0.271112774403306	0.000925342523870187	0.00526125696840392
18037	chr9	63832003	63844565	10.143055313443	9.97536019802575	10.2932720131875	-0.271891147758222	0.000926943608214106	0.00526878189287078
15415	chr6	128470240	128472940	7.43809425524824	7.69297456631862	7.12831153552055	0.429879000210759	0.000927430177364781	0.00526996926233718
10332	chr2	74951385	74970506	10.1891012968842	10.3337394122142	10.0283299583182	0.263210425488384	0.000928808516373048	0.00527460848219132
12469	chr4	45772834	45776644	7.6419391643425	7.89549432098827	7.33411417490024	0.424577914689662	0.000928829955637195	0.00527460848219132
8541	chr18	36118124	36126007	8.6242623991965	8.83124475960847	8.38252923453914	0.358511226244638	0.000929080360185762	0.00527460848219132
3928	chr12	70148909	70166294	10.480246557618	10.612956780086	10.3340803983625	0.243377060059115	0.000929609825667437	0.00527603614872676
6809	chr15	99083241	99104002	11.8284196341058	11.6263650333359	12.0056209585612	-0.315404181556073	0.000931615556596288	0.00528583905788967
14958	chr6	83019711	83028876	9.11022444584954	8.90523782343065	9.28967596342663	-0.316814488269739	0.000932354879003044	0.00528845285373544
9472	chr19	47683983	47699482	9.85209287417549	10.0019036086698	9.68490364469299	0.270089075483236	0.000932882648317668	0.00528986548623275
4649	chr13	37375975	37393237	9.83302102616171	9.66993948455621	9.97952588249839	-0.264723259946082	0.0009367158407704	0.0053100149169598
12879	chr4	118497502	118499758	7.11469611022667	7.39999125564423	6.75871931870868	0.466228899244369	0.00093767788806791	0.00531388134895218
6718	chr15	88985925	88993185	8.76211146306863	8.93399839512631	8.5669399761593	0.305851733852068	0.00094131194615803	0.00533288341078604
13118	chr4	135601421	135606244	8.03512726329176	8.26644570343096	7.75950291857158	0.393820559312624	0.000941656380820051	0.00533324274890592
3071	chr11	82680704	82687315	8.39403893634135	8.58931461968433	8.16813156303244	0.343733003007618	0.000942429413099346	0.00533602858926387
9506	chr19	55215656	55231869	10.1743606206909	10.3084394233054	10.0265322871556	0.2464970127635	0.000944426203977231	0.00534573961386337
3608	chr11	118976789	118984976	9.04715523260307	8.84967993597893	9.22082592206705	-0.309850163828708	0.00094578064753228	0.00535033926320565
18079	chr9	66692821	66702753	9.56103356014988	9.32087413460232	9.76686175926935	-0.359106630890481	0.000945802635968963	0.00535033926320565
2633	chr11	49629278	49643824	9.47967004514121	9.67282533410995	9.25659706163545	0.339834948843478	0.00094858130377197	0.00536445904776169
2102	chr10	95458467	95465021	8.69445685936175	8.87034340741843	8.49411055914036	0.314027177307215	0.000949895198398004	0.00537028923753224
7972	chr17	44179534	44186261	8.40469900107171	8.6107884892798	8.16418355925887	0.357704921466143	0.000950429108966891	0.00537170758162079
4336	chr12	111970037	111993263	10.7837786033354	10.9164313104412	10.6376822214915	0.243765809263088	0.000953021645079562	0.00538475671389253
4474	chr13	17923801	17931622	8.28064363256749	8.02857475260842	8.49515219126334	-0.371271749584929	0.000956300420587792	0.00540167431021896
1527	chr10	22002052	22008186	9.05314809299387	8.82422016718215	9.25067544323047	-0.34407104260696	0.000956988876676474	0.00540366764836679
2094	chr10	95091430	95110866	10.3824436295437	10.5431758064496	10.201532473379	0.288919681851986	0.00095722275324354	0.00540366764836679
2255	chr10	120738915	120748008	9.28627867970116	9.46485119034659	9.08243866489629	0.318387610871595	0.00095960241410891	0.00541549040064615
37	chr1	13677307	13685489	8.83237047930291	8.63467091933316	9.00621453813756	-0.307985516922017	0.000960528417619073	0.00541910488644245
11672	chr3	87215467	87234789	10.2802103941982	10.0921121777106	10.4465890139453	-0.298885342955131	0.00096096902738232	0.00541997954552424
2138	chr10	99603581	99606163	7.29504058949661	7.60745307095061	6.89572428903622	0.497596002466866	0.000961837227183708	0.00542326462707059
12983	chr4	126279357	126304813	11.5873300764841	11.4044135643899	11.7496427983591	-0.290952264324558	0.000964913874016287	0.00543899626223793
1556	chr10	25169833	25203996	11.6199116821679	11.7940250213646	11.421863669819	0.310332850410062	0.000967235210973008	0.0054504623126653
7060	chr16	22710229	22746960	11.0639759327822	10.9277553467177	11.18843682794	-0.228636204195609	0.000968985282260614	0.00545870337548952
5092	chr13	93626544	93642670	9.79846582480635	9.96873055528247	9.60538383480771	0.303724019787615	0.000969737647081662	0.0054613207133421
15904	chr7	55997187	56031142	11.4619383898532	11.2956015532239	11.6110645121279	-0.269592316760351	0.000971647023845161	0.00546955534189049
10481	chr2	93615350	93628431	9.44466274823161	9.63520610617518	9.22506786590872	0.335360476771719	0.000971776205956834	0.00546955534189049
2885	chr11	69596869	69627582	11.9626696787739	11.7743405049414	12.1292289167874	-0.298104504387031	0.000974427899455794	0.00548285416654952
2411	chr11	12055285	12062576	8.43922235660429	8.21127752583357	8.63601776290279	-0.346973377448771	0.000976662622693474	0.00549379961947227
3438	chr11	107758423	107764294	8.22626533358638	8.49368443541238	7.897735106487	0.441539214100641	0.000979868994782064	0.00551020256354631
10346	chr2	75531850	75548454	10.0679641834721	10.2175872213467	9.90100874053282	0.269926059982796	0.00098271806174103	0.00552458711308739
237	chr1	51359276	51363274	8.04975860219009	8.26008156509026	7.80345358207202	0.366399231005276	0.000983541944623296	0.00552758145306649
7924	chr17	35310230	35353723	12.3189770520135	12.0897040724409	12.5167610989961	-0.346755681009634	0.000986082302276589	0.00554021788481569
5945	chr14	70199784	70213574	10.7902188265427	10.6264493567401	10.9372785145793	-0.266449603900872	0.000991115793712659	0.00556685014763911
14025	chr5	113457081	113470721	10.2688300501468	10.4213341533282	10.098278541765	0.275090162445615	0.000991576420249695	0.00556778960944348
3156	chr11	87968577	87976358	9.05440915032196	8.82539139244236	9.25200333987284	-0.342636077334485	0.000992439266156317	0.0055708006604149
12643	chr4	86737691	86744034	8.38964243098986	8.11904351108339	8.61741389569608	-0.391307631830573	0.000992699711972348	0.0055708006604149
17516	chr8	127186584	127191847	8.52060626492428	8.70684574997845	8.30671063128916	0.327431899604205	0.000994876499787356	0.00558136597382921
6848	chr15	101139022	101159634	10.4483453146677	10.2800126939329	10.5990732368652	-0.271866265640368	0.000996352187424909	0.00558799295660087
17388	chr8	121028353	121034079	8.23851173226982	8.49578286254107	7.92518561096197	0.429268450692547	0.000997213031845642	0.00559116872419452
12293	chr4	9126180	9139439	9.666028035972	9.49941560372404	9.81537558683262	-0.26973677106098	0.00099809174572384	0.0055944427767551
18303	chr9	96633827	96642920	8.97143431130858	8.74528188165753	9.16689297851243	-0.342641702029719	0.00099975194753381	0.00560209395106117
14102	chr5	118483480	118490006	8.70393859396129	8.47300177464465	8.90295892428723	-0.347907550155616	0.00100210958132767	0.0056136475041375
18408	chr9	107596462	107611305	9.79029820485277	9.5981785955559	9.95981437609965	-0.302255770955771	0.00100337584965543	0.00561908239911785
