Cluster;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count;geneSymbol
TexExh;GO:0002443;leukocyte mediated immunity;14/83;480/28564;1,08933551564439e-10;5,87233099532892e-08;3,70046852788697e-08;15978/18646/54215/171285/80859/16768/14939/72310/65113/17101/15510/317757/20706/20723;14;Ifng/Prf1/Cd160/Havcr2/Nfkbiz/Lag3/Gzmb/Nkg7/Ndfip1/Lyst/Hspd1/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0001909;leukocyte mediated cytotoxicity;10/83;181/28564;1,32558261745574e-10;5,87233099532892e-08;3,70046852788697e-08;18646/54215/171285/16768/14939/72310/17101/317757/20706/20723;10;Prf1/Cd160/Havcr2/Lag3/Gzmb/Nkg7/Lyst/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0001906;cell killing;11/83;250/28564;1,71616493103045e-10;6,33550887038741e-08;3,99234157639715e-08;15978/18646/54215/171285/16768/14939/72310/17101/317757/20706/20723;11;Ifng/Prf1/Cd160/Havcr2/Lag3/Gzmb/Nkg7/Lyst/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0002460;adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;12/83;373/28564;8,68285204949996e-10;2,74750246994892e-07;1,73134764174992e-07;15978/18646/171285/80859/14939/65113/16364/17101/15510/317757/20706/20723;12;Ifng/Prf1/Havcr2/Nfkbiz/Gzmb/Ndfip1/Irf4/Lyst/Hspd1/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0045088;regulation of innate immune response;12/83;385/28564;1,24186558340898e-09;3,43841533406362e-07;2,16672863631620e-07;54215/171285/80859/16768/18035/16364/15510/317757/15519/20706/80750/20723;12;Cd160/Havcr2/Nfkbiz/Lag3/Nfkbia/Irf4/Hspd1/Gimap5/Hsp90aa1/Serpinb9b/N4bp1/Serpinb9
TexExh;GO:0002831;regulation of response to biotic stimulus;13/83;485/28564;1,49170567775378e-09;3,67125341802737e-07;2,31345231427078e-07;15978/54215/171285/80859/16768/18035/16364/15510/317757/15519/20706/80750/20723;13;Ifng/Cd160/Havcr2/Nfkbiz/Lag3/Nfkbia/Irf4/Hspd1/Gimap5/Hsp90aa1/Serpinb9b/N4bp1/Serpinb9
TexExh;GO:1903706;regulation of hemopoiesis;12/83;447/28564;6,61352728085140e-09;1,46489629270859e-06;9,23109176253574e-07;20302/15978/80859/12192/16768/18035/17869/65113/15251/72828/317757/15519;12;Ccl3/Ifng/Nfkbiz/Zfp36l1/Lag3/Nfkbia/Myc/Ndfip1/Hif1a/Ubash3b/Gimap5/Hsp90aa1
TexExh;GO:0031349;positive regulation of defense response;12/83;452/28564;7,48336191668619e-09;1,50687696776908e-06;9,49563435552717e-07;20302/15978/54215/171285/80859/16768/18035/72310/16364/15510/317757/15519;12;Ccl3/Ifng/Cd160/Havcr2/Nfkbiz/Lag3/Nfkbia/Nkg7/Irf4/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0030098;lymphocyte differentiation;12/83;478/28564;1,38969680996327e-08;2,41513644679375e-06;1,52190610832768e-06;15978/13653/21942/15900/80859/12192/16768/12047/65113/16364/317757/15519;12;Ifng/Egr1/Tnfrsf9/Irf8/Nfkbiz/Zfp36l1/Lag3/Bcl2a1d/Ndfip1/Irf4/Gimap5/Hsp90aa1
TexExh;GO:0030099;myeloid cell differentiation;12/83;482/28564;1,52345720722558e-08;2,41513644679375e-06;1,52190610832768e-06;20302/15978/15900/12192/18035/12367/17869/65113/16364/15251/72828/317757;12;Ccl3/Ifng/Irf8/Zfp36l1/Nfkbia/Casp3/Myc/Ndfip1/Irf4/Hif1a/Ubash3b/Gimap5
TexExh;GO:0050863;regulation of T cell activation;11/83;384/28564;1,52649707698025e-08;2,41513644679375e-06;1,52190610832768e-06;15978/21942/54215/171285/80859/16768/12367/65113/15510/317757/15519;11;Ifng/Tnfrsf9/Cd160/Havcr2/Nfkbiz/Lag3/Casp3/Ndfip1/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0031341;regulation of cell killing;8/83;155/28564;1,75192198480933e-08;2,52787197628200e-06;1,59294676989423e-06;15978/18646/54215/171285/16768/317757/20706/20723;8;Ifng/Prf1/Cd160/Havcr2/Lag3/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0002285;lymphocyte activation involved in immune response;9/83;223/28564;1,82600233049715e-08;2,52787197628200e-06;1,59294676989423e-06;15978/54215/171285/15900/80859/72310/65113/16364/15510;9;Ifng/Cd160/Havcr2/Irf8/Nfkbiz/Nkg7/Ndfip1/Irf4/Hspd1
TexExh;GO:1901214;regulation of neuron death;11/83;405/28564;2,63096499847871e-08;3,42799263037080e-06;2,16016073559305e-06;20302/15978/18227/13653/12367/14103/19696/17748/15510/15251/56086;11;Ccl3/Ifng/Nr4a2/Egr1/Casp3/Fasl/Rel/Mt1/Hspd1/Hif1a/Set
TexExh;GO:0042269;regulation of natural killer cell mediated cytotoxicity;6/83;63/28564;2,98136984628999e-08;3,66874122751796e-06;2,31186924922838e-06;54215/171285/16768/317757/20706/20723;6;Cd160/Havcr2/Lag3/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0002706;regulation of lymphocyte mediated immunity;9/83;238/28564;3,20070373094091e-08;3,73134671791270e-06;2,35132030317321e-06;15978/54215/171285/16768/65113/15510/317757/20706/20723;9;Ifng/Cd160/Havcr2/Lag3/Ndfip1/Hspd1/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0002715;regulation of natural killer cell mediated immunity;6/83;66/28564;3,95922811942185e-08;4,30501015951322e-06;2,71281619176169e-06;54215/171285/16768/317757/20706/20723;6;Cd160/Havcr2/Lag3/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0002418;immune response to tumor cell;5/83;33/28564;4,08149947403059e-08;4,30501015951322e-06;2,71281619176169e-06;18646/54215/171285/72310/15510;5;Prf1/Cd160/Havcr2/Nkg7/Hspd1
TexExh;GO:0030217;T cell differentiation;10/83;331/28564;4,38715916113515e-08;4,41707160996107e-06;2,78343208022259e-06;15978/13653/21942/80859/12192/16768/12047/16364/317757/15519;10;Ifng/Egr1/Tnfrsf9/Nfkbiz/Zfp36l1/Lag3/Bcl2a1d/Irf4/Gimap5/Hsp90aa1
TexExh;GO:0140507;granzyme-mediated programmed cell death signaling pathway;4/83;15/28564;8,82744249326981e-08;7,72645133773609e-06;4,86884850841776e-06;18646/19073/14939/72310;4;Prf1/Srgn/Gzmb/Nkg7
TexExh;GO:0046631;alpha-beta T cell activation;8/83;191/28564;8,86772589174258e-08;7,72645133773609e-06;4,86884850841776e-06;15978/54215/80859/72310/17869/65113/16364/317757;8;Ifng/Cd160/Nfkbiz/Nkg7/Myc/Ndfip1/Irf4/Gimap5
TexExh;GO:0035710;CD4-positive, alpha-beta T cell activation;7/83;127/28564;9,11881618227127e-08;7,72645133773609e-06;4,86884850841776e-06;15978/54215/80859/72310/65113/16364/317757;7;Ifng/Cd160/Nfkbiz/Nkg7/Ndfip1/Irf4/Gimap5
TexExh;GO:1902105;regulation of leukocyte differentiation;10/83;359/28564;9,35701147596852e-08;7,72645133773609e-06;4,86884850841776e-06;20302/15978/80859/12192/16768/17869/65113/72828/317757/15519;10;Ccl3/Ifng/Nfkbiz/Zfp36l1/Lag3/Myc/Ndfip1/Ubash3b/Gimap5/Hsp90aa1
TexExh;GO:0070997;neuron death;11/83;461/28564;9,76044428532496e-08;7,72645133773609e-06;4,86884850841776e-06;20302/15978/18227/13653/12367/14103/19696/17748/15510/15251/56086;11;Ccl3/Ifng/Nr4a2/Egr1/Casp3/Fasl/Rel/Mt1/Hspd1/Hif1a/Set
TexExh;GO:0042832;defense response to protozoan;5/83;39/28564;9,76707166847001e-08;7,72645133773609e-06;4,86884850841776e-06;15978/15900/72310/16364/17101;5;Ifng/Irf8/Nkg7/Irf4/Lyst
TexExh;GO:1903037;regulation of leukocyte cell-cell adhesion;10/83;380/28564;1,58410116879907e-07;1,20992554789309e-05;7,62438529882967e-06;15978/54215/171285/80859/16768/12367/65113/15510/317757/15519;10;Ifng/Cd160/Havcr2/Nfkbiz/Lag3/Casp3/Ndfip1/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0001562;response to protozoan;5/83;44/28564;1,82144760339825e-07;1,34483548050904e-05;8,47452463896870e-06;15978/15900/72310/16364/17101;5;Ifng/Irf8/Nkg7/Irf4/Lyst
TexExh;GO:0043523;regulation of neuron apoptotic process;9/83;294/28564;1,93677123624841e-07;1,38385428654524e-05;8,72040291770933e-06;20302/18227/13653/12367/14103/17748/15510/15251/56086;9;Ccl3/Nr4a2/Egr1/Casp3/Fasl/Mt1/Hspd1/Hif1a/Set
TexExh;GO:0002347;response to tumor cell;5/83;46/28564;2,28858389835768e-07;1,58412916714445e-05;9,98244160928381e-06;18646/54215/171285/72310/15510;5;Prf1/Cd160/Havcr2/Nkg7/Hspd1
TexExh;GO:0045089;positive regulation of innate immune response;9/83;306/28564;2,71255248012865e-07;1,82069810408635e-05;1,14731884805441e-05;54215/171285/80859/16768/18035/16364/15510/317757/15519;9;Cd160/Havcr2/Nfkbiz/Lag3/Nfkbia/Irf4/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0002703;regulation of leukocyte mediated immunity;9/83;310/28564;3,02515618647072e-07;1,96983218944543e-05;1,24129617830802e-05;15978/54215/171285/16768/65113/15510/317757/20706/20723;9;Ifng/Cd160/Havcr2/Lag3/Ndfip1/Hspd1/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0071887;leukocyte apoptotic process;7/83;152/28564;3,11260165375125e-07;1,96983218944543e-05;1,24129617830802e-05;15978/18566/80859/14103/17869/15251/20723;7;Ifng/Pdcd1/Nfkbiz/Fasl/Myc/Hif1a/Serpinb9
TexExh;GO:0002366;leukocyte activation involved in immune response;9/83;317/28564;3,64793633833576e-07;2,24449416372603e-05;1,41437531714421e-05;15978/54215/171285/15900/80859/72310/65113/16364/15510;9;Ifng/Cd160/Havcr2/Irf8/Nfkbiz/Nkg7/Ndfip1/Irf4/Hspd1
TexExh;GO:0007159;leukocyte cell-cell adhesion;10/83;420/28564;3,97027962495400e-07;2,36162217701989e-05;1,48818391670589e-05;15978/54215/171285/80859/16768/12367/65113/15510/317757/15519;10;Ifng/Cd160/Havcr2/Nfkbiz/Lag3/Casp3/Ndfip1/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0002263;cell activation involved in immune response;9/83;321/28564;4,05154143235917e-07;2,36162217701989e-05;1,48818391670589e-05;15978/54215/171285/15900/80859/72310/65113/16364/15510;9;Ifng/Cd160/Havcr2/Irf8/Nfkbiz/Nkg7/Ndfip1/Irf4/Hspd1
TexExh;GO:0045637;regulation of myeloid cell differentiation;8/83;236/28564;4,46262439388587e-07;2,53454180319415e-05;1,59714978307494e-05;20302/15978/12192/18035/17869/65113/15251/72828;8;Ccl3/Ifng/Zfp36l1/Nfkbia/Myc/Ndfip1/Hif1a/Ubash3b
TexExh;GO:0002456;T cell mediated immunity;7/83;162/28564;4,79202428392524e-07;2,65358344722360e-05;1,67216426328549e-05;18646/80859/14939/17101/15510/20706/20723;7;Prf1/Nfkbiz/Gzmb/Lyst/Hspd1/Serpinb9b/Serpinb9
TexExh;GO:0002833;positive regulation of response to biotic stimulus;9/83;335/28564;5,78525928730780e-07;3,12545105399678e-05;1,96951317457513e-05;54215/171285/80859/16768/18035/16364/15510/317757/15519;9;Cd160/Havcr2/Nfkbiz/Lag3/Nfkbia/Irf4/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0051402;neuron apoptotic process;9/83;337/28564;6,07908112666803e-07;3,20599159418326e-05;2,02026605863705e-05;20302/18227/13653/12367/14103/17748/15510/15251/56086;9;Ccl3/Nr4a2/Egr1/Casp3/Fasl/Mt1/Hspd1/Hif1a/Set
TexExh;GO:0002819;regulation of adaptive immune response;8/83;249/28564;6,69018613024698e-07;3,44622378569699e-05;2,17164915757834e-05;15978/54215/171285/67742/80859/65113/15510/317757;8;Ifng/Cd160/Havcr2/Samsn1/Nfkbiz/Ndfip1/Hspd1/Gimap5
TexExh;GO:0046651;lymphocyte proliferation;9/83;354/28564;9,14506182626457e-07;4,60370726026728e-05;2,90104114392986e-05;15978/21942/171285/80859/12367/27371/17869/65113/15510;9;Ifng/Tnfrsf9/Havcr2/Nfkbiz/Casp3/Sh2d2a/Myc/Ndfip1/Hspd1
TexExh;GO:0070227;lymphocyte apoptotic process;6/83;112/28564;9,37405030862033e-07;4,61411587413201e-05;2,90760016590189e-05;18566/80859/14103/17869/15251/20723;6;Pdcd1/Nfkbiz/Fasl/Myc/Hif1a/Serpinb9
TexExh;GO:0052547;regulation of peptidase activity;10/83;466/28564;1,01892906919881e-06;4,90636497451165e-05;3,09176188960553e-05;12047/14103/17869/13063/15510/13030/20708/20706/19167/20723;10;Bcl2a1d/Fasl/Myc/Cycs/Hspd1/Ctsb/Serpinb6b/Serpinb9b/Psma3/Serpinb9
TexExh;GO:0032943;mononuclear cell proliferation;9/83;360/28564;1,05082358620783e-06;4,95228562436245e-05;3,12069893686806e-05;15978/21942/171285/80859/12367/27371/17869/65113/15510;9;Ifng/Tnfrsf9/Havcr2/Nfkbiz/Casp3/Sh2d2a/Myc/Ndfip1/Hspd1
TexExh;GO:0002697;regulation of immune effector process;10/83;472/28564;1,14327850658898e-06;5,27575394186374e-05;3,32453355205480e-05;15978/54215/171285/80859/16768/65113/15510/317757/20706/20723;10;Ifng/Cd160/Havcr2/Nfkbiz/Lag3/Ndfip1/Hspd1/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:0052548;regulation of endopeptidase activity;9/83;368/28564;1,25969639307726e-06;5,69434185850231e-05;3,58830809284736e-05;12047/14103/17869/13063/15510/20708/20706/19167/20723;9;Bcl2a1d/Fasl/Myc/Cycs/Hspd1/Serpinb6b/Serpinb9b/Psma3/Serpinb9
TexExh;GO:0002573;myeloid leukocyte differentiation;8/83;277/28564;1,48692469609615e-06;6,58707640370592e-05;4,15086767794419e-05;20302/15978/12192/17869/65113/16364/72828/317757;8;Ccl3/Ifng/Zfp36l1/Myc/Ndfip1/Irf4/Ubash3b/Gimap5
TexExh;GO:0070661;leukocyte proliferation;9/83;396/28564;2,29869577259491e-06;9,98317090758900e-05;6,29092770510301e-05;15978/21942/171285/80859/12367/27371/17869/65113/15510;9;Ifng/Tnfrsf9/Havcr2/Nfkbiz/Casp3/Sh2d2a/Myc/Ndfip1/Hspd1
TexExh;GO:0006090;pyruvate metabolic process;6/83;131/28564;2,34367894895995e-06;9,98317090758900e-05;6,29092770510301e-05;15978/16828/21991/17869/15251/11674;6;Ifng/Ldha/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0001818;negative regulation of cytokine production;8/83;296/28564;2,43424796089424e-06;1,01326669640991e-04;6,38513313265792e-05;15978/171285/19073/16768/19696/65113/317757/80750;8;Ifng/Havcr2/Srgn/Lag3/Rel/Ndfip1/Gimap5/N4bp1
TexExh;GO:0050777;negative regulation of immune response;7/83;207/28564;2,47026643820023e-06;1,01326669640991e-04;6,38513313265792e-05;54215/171285/67742/18566/65113/20706/20723;7;Cd160/Havcr2/Samsn1/Pdcd1/Ndfip1/Serpinb9b/Serpinb9
TexExh;GO:0001910;regulation of leukocyte mediated cytotoxicity;6/83;134/28564;2,67323443966910e-06;1,07658441524856e-04;6,78413180287316e-05;54215/171285/16768/317757/20706/20723;6;Cd160/Havcr2/Lag3/Gimap5/Serpinb9b/Serpinb9
TexExh;GO:2000514;regulation of CD4-positive, alpha-beta T cell activation;5/83;77/28564;3,07419724717676e-06;1,21595480401724e-04;7,66237885292554e-05;15978/54215/80859/65113/317757;5;Ifng/Cd160/Nfkbiz/Ndfip1/Gimap5
TexExh;GO:0032609;type II interferon production;6/83;139/28564;3,30584633868024e-06;1,28464028775031e-04;8,09520266867960e-05;54215/171285/15900/80859/15510/317757;6;Cd160/Havcr2/Irf8/Nfkbiz/Hspd1/Gimap5
TexExh;GO:0045619;regulation of lymphocyte differentiation;7/83;222/28564;3,92010980855987e-06;1,49707641826898e-04;9,43387587323118e-05;15978/80859/12192/16768/65113/317757/15519;7;Ifng/Nfkbiz/Zfp36l1/Lag3/Ndfip1/Gimap5/Hsp90aa1
TexExh;GO:0042113;B cell activation;8/83;318/28564;4,13052418923192e-06;1,55069679307605e-04;9,77176641377613e-05;15978/67742/15900/80859/12192/12367/65113/15510;8;Ifng/Samsn1/Irf8/Nfkbiz/Zfp36l1/Casp3/Ndfip1/Hspd1
TexExh;GO:0050867;positive regulation of cell activation;9/83;430/28564;4,48790482686743e-06;1,64786409603387e-04;1,03840693422403e-04;15978/54215/171285/80859/56193/17101/15510/317757/15519;9;Ifng/Cd160/Havcr2/Nfkbiz/Plek/Lyst/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0050866;negative regulation of cell activation;7/83;227/28564;4,53813588524000e-06;1,64786409603387e-04;1,03840693422403e-04;171285/67742/16768/12367/65113/72828/317757;7;Havcr2/Samsn1/Lag3/Casp3/Ndfip1/Ubash3b/Gimap5
TexExh;GO:1902947;regulation of tau-protein kinase activity;3/83;12/28564;5,10707328672449e-06;1,82454311775722e-04;1,14974179595869e-04;15978/13653/15519;3;Ifng/Egr1/Hsp90aa1
TexExh;GO:0002761;regulation of myeloid leukocyte differentiation;6/83;152/28564;5,53783792695808e-06;1,91661109503315e-04;1,20775873209645e-04;20302/15978/12192/17869/65113/72828;6;Ccl3/Ifng/Zfp36l1/Myc/Ndfip1/Ubash3b
TexExh;GO:0050729;positive regulation of inflammatory response;6/83;152/28564;5,53783792695808e-06;1,91661109503315e-04;1,20775873209645e-04;20302/15978/80859/18035/72310/15510;6;Ccl3/Ifng/Nfkbiz/Nfkbia/Nkg7/Hspd1
TexExh;GO:0002423;natural killer cell mediated immune response to tumor cell;3/83;13/28564;6,62526201734441e-06;2,25768544129506e-04;1,42268784372448e-04;54215/171285/72310;3;Cd160/Havcr2/Nkg7
TexExh;GO:0051251;positive regulation of lymphocyte activation;8/83;342/28564;7,03332820186053e-06;2,34295898597524e-04;1,47642324600365e-04;15978/54215/171285/80859/17101/15510/317757/15519;8;Ifng/Cd160/Havcr2/Nfkbiz/Lyst/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0042098;T cell proliferation;7/83;243/28564;7,08705426908990e-06;2,34295898597524e-04;1,47642324600365e-04;15978/21942/171285/12367/27371/17869/65113;7;Ifng/Tnfrsf9/Havcr2/Casp3/Sh2d2a/Myc/Ndfip1
TexExh;GO:0032735;positive regulation of interleukin-12 production;4/83;43/28564;7,50163325293502e-06;2,40813299351465e-04;1,51749285940379e-04;15978/15900/19696/15510;4;Ifng/Irf8/Rel/Hspd1
TexExh;GO:2000516;positive regulation of CD4-positive, alpha-beta T cell activation;4/83;43/28564;7,50163325293502e-06;2,40813299351465e-04;1,51749285940379e-04;15978/54215/80859/317757;4;Ifng/Cd160/Nfkbiz/Gimap5
TexExh;GO:0016052;carbohydrate catabolic process;6/83;165/28564;8,86370874013809e-06;2,80163149591241e-04;1,76545722398947e-04;15978/16828/21991/17869/15251/11674;6;Ifng/Ldha/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0050870;positive regulation of T cell activation;7/83;252/28564;8,98039892594947e-06;2,80163149591241e-04;1,76545722398947e-04;15978/54215/171285/80859/15510/317757/15519;7;Ifng/Cd160/Havcr2/Nfkbiz/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0002312;B cell activation involved in immune response;5/83;98/28564;1,00742718426567e-05;3,09923779603954e-04;1,95299480458521e-04;15978/15900/80859/65113/15510;5;Ifng/Irf8/Nfkbiz/Ndfip1/Hspd1
TexExh;GO:0006096;glycolytic process;5/83;99/28564;1,05860718073687e-05;3,16866879098940e-04;1,99674697248518e-04;15978/21991/17869/15251/11674;5;Ifng/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0045638;negative regulation of myeloid cell differentiation;5/83;99/28564;1,05860718073687e-05;3,16866879098940e-04;1,99674697248518e-04;15978/12192/18035/17869/72828;5;Ifng/Zfp36l1/Nfkbia/Myc/Ubash3b
TexExh;GO:0006757;ATP generation from ADP;5/83;100/28564;1,11179597562734e-05;3,23144535319170e-04;2,03630582788747e-04;15978/21991/17869/15251/11674;5;Ifng/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0002253;activation of immune response;9/83;482/28564;1,12035408635549e-05;3,23144535319170e-04;2,03630582788747e-04;15978/54215/171285/80859/18035/12047/16364/15510/15519;9;Ifng/Cd160/Havcr2/Nfkbiz/Nfkbia/Bcl2a1d/Irf4/Hspd1/Hsp90aa1
TexExh;GO:0051250;negative regulation of lymphocyte activation;6/83;172/28564;1,12334669162872e-05;3,23144535319170e-04;2,03630582788747e-04;171285/67742/16768/12367/65113/317757;6;Havcr2/Samsn1/Lag3/Casp3/Ndfip1/Gimap5
TexExh;GO:1901722;regulation of cell proliferation involved in kidney development;3/83;16/28564;1,28910567914628e-05;3,66072958885770e-04;2,30682068899860e-04;15978/13653/17869;3;Ifng/Egr1/Myc
TexExh;GO:0046031;ADP metabolic process;5/83;108/28564;1,61647586728512e-05;4,53227094435004e-04;2,85602531648243e-04;15978/21991/17869/15251/11674;5;Ifng/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0042742;defense response to bacterium;8/83;386/28564;1,68695245737299e-05;4,63306025114778e-04;2,91953802686085e-04;15978/54215/171285/15900/80859/14939/17101/20723;8;Ifng/Cd160/Havcr2/Irf8/Nfkbiz/Gzmb/Lyst/Serpinb9
TexExh;GO:1903039;positive regulation of leukocyte cell-cell adhesion;7/83;278/28564;1,69425679613079e-05;4,63306025114778e-04;2,91953802686085e-04;15978/54215/171285/80859/15510/317757/15519;7;Ifng/Cd160/Havcr2/Nfkbiz/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0031343;positive regulation of cell killing;5/83;110/28564;1,76682786300164e-05;4,77258989823004e-04;3,00746308901178e-04;15978/18646/54215/16768/317757;5;Ifng/Prf1/Cd160/Lag3/Gimap5
TexExh;GO:0032479;regulation of type I interferon production;5/83;111/28564;1,84597428154095e-05;4,87440513411147e-04;3,07162229194811e-04;171285/15900/19696/15510/15519;5;Havcr2/Irf8/Rel/Hspd1/Hsp90aa1
TexExh;GO:0002757;immune response-activating signaling pathway;8/83;391/28564;1,84991723048688e-05;4,87440513411147e-04;3,07162229194811e-04;15978/54215/171285/80859/18035/12047/16364/15510;8;Ifng/Cd160/Havcr2/Nfkbiz/Nfkbia/Bcl2a1d/Irf4/Hspd1
TexExh;GO:0048291;isotype switching to IgG isotypes;3/83;18/28564;1,87053921625045e-05;4,87440513411147e-04;3,07162229194811e-04;15978/65113/15510;3;Ifng/Ndfip1/Hspd1
TexExh;GO:0009135;purine nucleoside diphosphate metabolic process;5/83;113/28564;2,01253425876933e-05;5,12386595767134e-04;3,22882084347022e-04;15978/21991/17869/15251/11674;5;Ifng/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0009179;purine ribonucleoside diphosphate metabolic process;5/83;113/28564;2,01253425876933e-05;5,12386595767134e-04;3,22882084347022e-04;15978/21991/17869/15251/11674;5;Ifng/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0032760;positive regulation of tumor necrosis factor production;5/83;114/28564;2,10008099786354e-05;5,28599932984970e-04;3,33098971670700e-04;20303/20302/15978/171285/15510;5;Ccl4/Ccl3/Ifng/Havcr2/Hspd1
TexExh;GO:0032814;regulation of natural killer cell activation;4/83;56/28564;2,16941933379195e-05;5,38209085800946e-04;3,39154210655604e-04;54215/171285/75345/17101;4;Cd160/Havcr2/Slamf7/Lyst
TexExh;GO:0042026;protein refolding;3/83;19/28564;2,21660686421128e-05;5,38209085800946e-04;3,39154210655604e-04;14828/15510/15519;3;Hspa5/Hspd1/Hsp90aa1
TexExh;GO:0002764;immune response-regulating signaling pathway;8/83;402/28564;2,25551370307524e-05;5,38209085800946e-04;3,39154210655604e-04;15978/54215/171285/80859/18035/12047/16364/15510;8;Ifng/Cd160/Havcr2/Nfkbiz/Nfkbia/Bcl2a1d/Irf4/Hspd1
TexExh;GO:0006165;nucleoside diphosphate phosphorylation;5/83;116/28564;2,28404758759769e-05;5,38209085800946e-04;3,39154210655604e-04;15978/21991/17869/15251/11674;5;Ifng/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0032606;type I interferon production;5/83;116/28564;2,28404758759769e-05;5,38209085800946e-04;3,39154210655604e-04;171285/15900/19696/15510/15519;5;Havcr2/Irf8/Rel/Hspd1/Hsp90aa1
TexExh;GO:1903557;positive regulation of tumor necrosis factor superfamily cytokine production;5/83;116/28564;2,28404758759769e-05;5,38209085800946e-04;3,39154210655604e-04;20303/20302/15978/171285/15510;5;Ccl4/Ccl3/Ifng/Havcr2/Hspd1
TexExh;GO:0030101;natural killer cell activation;5/83;117/28564;2,38060594830191e-05;5,55057071104077e-04;3,49771023539982e-04;54215/171285/75345/72310/17101;5;Cd160/Havcr2/Slamf7/Nkg7/Lyst
TexExh;GO:0002820;negative regulation of adaptive immune response;4/83;58/28564;2,49493394442019e-05;5,72376777386939e-04;3,60685092938140e-04;54215/171285/67742/65113;4;Cd160/Havcr2/Samsn1/Ndfip1
TexExh;GO:0002696;positive regulation of leukocyte activation;8/83;408/28564;2,50657098900826e-05;5,72376777386939e-04;3,60685092938140e-04;15978/54215/171285/80859/17101/15510/317757/15519;8;Ifng/Cd160/Havcr2/Nfkbiz/Lyst/Hspd1/Gimap5/Hsp90aa1
TexExh;GO:0006986;response to unfolded protein;5/83;119/28564;2,58322574523320e-05;5,77964144009247e-04;3,64205990237026e-04;15978/14828/15510/15519/71853;5;Ifng/Hspa5/Hspd1/Hsp90aa1/Pdia6
TexExh;GO:0046634;regulation of alpha-beta T cell activation;5/83;119/28564;2,58322574523320e-05;5,77964144009247e-04;3,64205990237026e-04;15978/54215/80859/65113/317757;5;Ifng/Cd160/Nfkbiz/Ndfip1/Gimap5
TexExh;GO:0046939;nucleotide phosphorylation;5/83;120/28564;2,68943102736190e-05;5,95708972560661e-04;3,75387951819145e-04;15978/21991/17869/15251/11674;5;Ifng/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0002204;somatic recombination of immunoglobulin genes involved in immune response;4/83;60/28564;2,85492154625534e-05;6,13946720869473e-04;3,86880528393927e-04;15978/80859/65113/15510;4;Ifng/Nfkbiz/Ndfip1/Hspd1
TexExh;GO:0002208;somatic diversification of immunoglobulins involved in immune response;4/83;60/28564;2,85492154625534e-05;6,13946720869473e-04;3,86880528393927e-04;15978/80859/65113/15510;4;Ifng/Nfkbiz/Ndfip1/Hspd1
TexExh;GO:0045190;isotype switching;4/83;60/28564;2,85492154625534e-05;6,13946720869473e-04;3,86880528393927e-04;15978/80859/65113/15510;4;Ifng/Nfkbiz/Ndfip1/Hspd1
TexExh;GO:0002695;negative regulation of leukocyte activation;6/83;204/28564;2,94541772428854e-05;6,27317332624915e-04;3,95306062996620e-04;171285/67742/16768/12367/65113/317757;6;Havcr2/Samsn1/Lag3/Casp3/Ndfip1/Gimap5
TexExh;GO:0009185;ribonucleoside diphosphate metabolic process;5/83;124/28564;3,14860776201313e-05;6,64206304081818e-04;4,18551768664603e-04;15978/21991/17869/15251/11674;5;Ifng/Tpi1/Myc/Hif1a/Aldoa
TexExh;GO:0032655;regulation of interleukin-12 production;4/83;62/28564;3,25158933300655e-05;6,77410810915502e-04;4,26872631709139e-04;15978/15900/19696/15510;4;Ifng/Irf8/Rel/Hspd1
TexExh;GO:0032649;regulation of type II interferon production;5/83;125/28564;3,27236825137511e-05;6,77410810915502e-04;4,26872631709139e-04;54215/171285/15900/15510/317757;5;Cd160/Havcr2/Irf8/Hspd1/Gimap5
